Fahrzeugklasse;Fahrzeugart_Code;Fahrzeugart;SUV;Marken_Code;Marke;Marke_und_Typ;Typ1;Typ2;Typ3;Typ4;Typengenehmigungs.Nr;Typengenehmigungs.Nr_Zusatz;Typ;Variante;Version;Fahrgestell.Nr_Teil;Karosserieform_Code;Karosserieform;Farbe;Farbe_Zusatz;Sitzplätze;Sitzplätze_vorne;Stehplätze;Leergewicht;Nutzlast;Gesamtgewicht;Gesamtzugsgewicht;Anhängelast;Dachlast;Tankinhalt_Aufbaus;Hubraum;Zylinder;Leistung;Motorkennzeichen;Treibstoff_Code;Treibstoff;Hybridcode;CO2.WLTP;CO2.NEFZ;El.Verbrauch;Emissionscode;Getriebe_Code;Getriebe;Getriebe_Detailcode;Antrieb_Code;Antrieb;Achsen;Erstinverkehrsetzung_Jahr;Erstinverkehrsetzung_Monat;Erstinverkehrsetzung_Kanton;Erstinverkehrsetzung_Staat;Gebrauchtcode;Ersterfassung_Jahr;Ersterfassung_Monat;Schildfarbe_Code;Schildfarbe;Schildart_Code;Schildart;Inverkehrsetzung_Status_Code;Inverkehrsetzung_Kanton;PLZ;Staat_Code;Staat;Datenstand
M1;1;Personenwagen;3;2114;TOYOTA;TOYOTA Yaris Cross 1.5;Yaris Cross 1.5;Yaris;Cross;1.5;1TB337;;;;;JTDKAABBX0A......;163;Limousine;Schwarz;;5;2;0;1221;404;1625;0;0;60;0;1490;3;92;;B;Benzin;N/A;134;NA;;B6d;M;Mechanisch;M6;V;Vorderrad;2;2021;11;BE;;;NA;NA;0;Weiss;N;Normalschild;I;BE;31..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;3;2114;TOYOTA;TOYOTA Yaris Cross HSD;Yaris Cross HSD;Yaris;Cross;HSD;1TB530;;;;;JTDKCACB10A......;163;Limousine;Grau;Metallic;5;2;0;1365;410;1775;0;750;60;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;108;NA;;B6d;S;Stufenlos;S;A;Allrad;2;2023;8;VS;;;NA;NA;0;Weiss;N;Normalschild;I;VS;19..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;3;2114;TOYOTA;TOYOTA Yaris Cross HSD;Yaris Cross HSD;Yaris;Cross;HSD;1TB530;;;;;JTDKCACB10A......;163;Limousine;Braun;Metallic;5;2;0;1365;410;1775;0;0;60;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;108;NA;;B6d;S;Stufenlos;S;A;Allrad;2;2023;4;TI;;;NA;NA;0;Weiss;N;Normalschild;I;TI;65..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;3;2114;TOYOTA;TOYOTA Yaris Cross HSD;Yaris Cross HSD;Yaris;Cross;HSD;1TB528;;;;;JTDKCACBX0A......;163;Limousine;Weiss;;5;2;0;1345;430;1775;0;0;60;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;107;NA;;B6d;S;Stufenlos;S;A;Allrad;2;2023;6;NE;;;NA;NA;0;Weiss;N;Normalschild;I;NE;20..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;3;2114;TOYOTA;TOYOTA Yaris Cross HSD;Yaris Cross HSD;Yaris;Cross;HSD;1TB343;;;;;JTDKCACB50A......;163;Limousine;Weiss;Metallic;5;2;0;1428;347;1775;0;0;60;0;1490;3;68;;C;Benzin / Elektrisch;N/A;115;NA;;B6d;S;Stufenlos;S;A;Allrad;2;2022;1;LU;;;NA;NA;0;Weiss;N;Normalschild;I;LU;60..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;3;2114;TOYOTA;TOYOTA Yaris Cross HSD;Yaris Cross HSD;Yaris;Cross;HSD;1TB342;;;;;JTDKCACB80A......;163;Limousine;Weiss;Metallic;5;2;0;1365;410;1775;0;0;60;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;108;NA;;B6d;S;Stufenlos;S;A;Allrad;2;2022;5;LU;;;NA;NA;0;Weiss;N;Normalschild;I;LU;63..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;3;2114;TOYOTA;TOYOTA Yaris Cross HSD;Yaris Cross HSD;Yaris;Cross;HSD;1TB343;;;;;JTDKCACB10A......;163;Limousine;Blau;;5;2;0;1409;366;1775;0;0;60;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;115;NA;;B6d;S;Stufenlos;S;A;Allrad;2;2022;6;VS;;;NA;NA;0;Weiss;N;Normalschild;I;VS;39..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;3;2114;TOYOTA;TOYOTA Yaris Cross HSD;Yaris Cross HSD;Yaris;Cross;HSD;1TB528;;;;;JTDKCACB60A......;163;Limousine;Weiss;;5;2;0;1345;430;1775;0;0;60;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;107;NA;;B6d;S;Stufenlos;S;A;Allrad;2;2023;10;BL;;;NA;NA;0;Weiss;N;Normalschild;I;BL;41..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;3;2114;TOYOTA;TOYOTA Yaris Cross HSD;Yaris Cross HSD;Yaris;Cross;HSD;1TB532;;;;;JTDKCACB30A......;163;Limousine;Weiss;;5;2;0;1415;360;1775;0;0;60;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;115;NA;;B6d;S;Stufenlos;S;A;Allrad;2;2024;3;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;80..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;3;2114;TOYOTA;TOYOTA Yaris Cross HSD;Yaris Cross HSD;Yaris;Cross;HSD;1TB344;;;;;JTDKCACB90A......;163;Limousine;Braun;Metallic;5;2;0;1426;349;1775;0;0;60;0;1490;3;68;;C;Benzin / Elektrisch;N/A;116;NA;;B6d;S;Stufenlos;S;A;Allrad;2;2021;9;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;GR;65..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;3;2114;TOYOTA;TOYOTA Yaris Cross HSD;Yaris Cross HSD;Yaris;Cross;HSD;1TB530;;;;;JTDKCACB90A......;163;Limousine;Gelb;Metallic;5;2;0;1365;410;1775;0;0;60;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;108;NA;;B6d;S;Stufenlos;S;A;Allrad;2;2023;1;VS;;;NA;NA;0;Weiss;N;Normalschild;I;VS;19..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;3;2114;TOYOTA;TOYOTA Yaris Cross HSD;Yaris Cross HSD;Yaris;Cross;HSD;1TB532;;;;;JTDKCACB20A......;163;Limousine;Weiss;;5;2;0;1415;360;1775;0;0;60;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;115;NA;;B6d;S;Stufenlos;S;A;Allrad;2;2023;10;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;84..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;3;2114;TOYOTA;TOYOTA Yaris Cross HSD;Yaris Cross HSD;Yaris;Cross;HSD;1TB530;;;;;JTDKCACBX0A......;163;Limousine;Weiss;;5;2;0;1365;410;1775;0;0;60;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;108;NA;;B6d;S;Stufenlos;S;A;Allrad;2;2024;2;AI;;;NA;NA;0;Weiss;N;Normalschild;I;AI;90..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;3;2114;TOYOTA;TOYOTA Yaris Cross HSD;Yaris Cross HSD;Yaris;Cross;HSD;1TB529;;;;;JTDKBABB10A......;163;Limousine;Braun;Metallic;5;2;0;1275;415;1690;2990;1350;60;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;102;NA;;B6d;S;Stufenlos;S;V;Vorderrad;2;2023;1;FR;;;NA;NA;0;Weiss;N;Normalschild;I;FR;17..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;3;2114;TOYOTA;TOYOTA Yaris Cross HSD;Yaris Cross HSD;Yaris;Cross;HSD;1TB343;;;;;JTDKCACB50A......;163;Limousine;Blau;Metallic;5;2;0;1428;347;1775;0;0;60;0;1490;3;68;;C;Benzin / Elektrisch;N/A;115;NA;;B6d;S;Stufenlos;S;A;Allrad;2;2022;3;TG;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;84..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TB483;;;;;VNKKBAC300A......;163;Limousine;Rot;Metallic;5;2;0;1211;404;1615;0;0;50;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;92;NA;;B6d;S;Stufenlos;S;V;Vorderrad;2;2023;2;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;81..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1XH962;;;;;VNKKD3D350A......;163;Limousine;Weiss;;5;2;0;1175;390;1565;0;0;70;0;1497;4;55;;C;Benzin / Elektrisch;N/A;0;75;;B6b;S;Stufenlos;S;V;Vorderrad;2;2015;9;VD;;;NA;NA;0;Weiss;N;Normalschild;I;FR;31..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TB701;;;;;YARKBAC3000......;163;Limousine;Weiss;;5;2;0;1207;408;1615;0;0;50;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;87;NA;;B6e;S;Stufenlos;S;V;Vorderrad;2;2024;5;NW;;;NA;NA;0;Weiss;N;Normalschild;I;NW;63..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1XW695;;;;;VNKKBAC390A......;163;Limousine;Grau;;5;2;0;1160;455;1615;0;0;50;0;1490;3;68;;C;Benzin / Elektrisch;N/A;92;68;;B6d;S;Stufenlos;S;V;Vorderrad;2;2021;7;TI;;;NA;NA;0;Weiss;N;Normalschild;I;TI;68..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;5100;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TA527;;;;;VNKKD3D310A......;163;Limousine;Rot;Metallic;5;2;0;1225;340;1565;0;0;70;0;1497;4;55;1NZ;C;Benzin / Elektrisch;N/A;0;85;;B5b;S;Stufenlos;S;V;Vorderrad;2;2013;6;FL;Liechtenstein;A;NA;NA;0;Weiss;N;Normalschild;I;ZH;83..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;5100;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TA526;;;;;VNKKD3D300A......;163;Limousine;Blau;Metallic;5;2;0;1215;350;1565;0;0;70;0;1497;4;55;1NZ;C;Benzin / Elektrisch;N/A;0;79;;B5b;S;Stufenlos;S;V;Vorderrad;2;2014;6;FL;;;NA;NA;0;Weiss;N;Normalschild;I;FL;80..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;5100;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TA527;;;;;VNKKD3D340A......;163;Limousine;Grau;Metallic;5;2;0;1225;340;1565;0;0;70;0;1497;4;55;1NZ;C;Benzin / Elektrisch;N/A;0;85;;B5b;S;Stufenlos;S;V;Vorderrad;2;2013;6;BS;;;NA;NA;0;Weiss;N;Normalschild;I;GE;12..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;5100;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TA527;;;;;VNKKD3D310A......;163;Limousine;Rot;Metallic;5;2;0;1225;340;1565;0;0;70;0;1497;4;55;1NZ;C;Benzin / Elektrisch;N/A;0;85;;B5b;S;Stufenlos;S;V;Vorderrad;2;2013;10;SG;;;NA;NA;0;Weiss;N;Normalschild;I;SG;93..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TB487;;;;;VNKKBAC380A......;163;Limousine;Grau;Metallic;5;2;0;1234;381;1615;0;0;50;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;98;NA;;B6d;S;Stufenlos;S;V;Vorderrad;2;2023;9;FR;;;NA;NA;0;Weiss;N;Normalschild;I;FR;17..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TB486;;;;;VNKKBAC380A......;163;Limousine;Weiss;;5;2;0;1227;388;1615;0;0;50;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;97;NA;;B6d;S;Stufenlos;S;V;Vorderrad;2;2023;8;TI;;;NA;NA;0;Weiss;N;Normalschild;I;TI;69..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TA638;;;;;VNKKD3D350A......;163;Limousine;Grau;Metallic;5;2;0;1175;390;1565;0;0;70;0;1497;4;54;1NZ;C;Benzin / Elektrisch;N/A;0;82;;B6b;S;Stufenlos;S;V;Vorderrad;2;2017;1;TG;;;NA;NA;0;Weiss;N;Normalschild;I;AG;57..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1XZ206;;;;;YARKBAC3800......;163;Limousine;Grau;;5;2;0;1205;410;1615;0;0;50;0;1490;3;68;;C;Benzin / Elektrisch;N/A;92;NA;;B6d;S;Stufenlos;S;V;Vorderrad;2;2023;11;VD;Deutschland;A;2023;12;0;Weiss;N;Normalschild;I;VD;13..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TA721;;;;;VNKKD3D360A......;163;Limousine;Blau;Metallic;5;2;0;1175;390;1565;0;0;70;0;1497;4;54;1NZ;C;Benzin / Elektrisch;N/A;0;82;;B6b;S;Stufenlos;S;V;Vorderrad;2;2017;5;BE;;;NA;NA;0;Weiss;N;Normalschild;I;BE;30..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TA612;;;;;VNKKD3D360A......;163;Limousine;Weiss;;5;2;0;1175;390;1565;0;0;70;0;1497;4;55;1NZ;C;Benzin / Elektrisch;N/A;0;75;;B6b;S;Stufenlos;S;V;Vorderrad;2;2015;3;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;83..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TA638;;;;;VNKKD3D310A......;163;Limousine;Grau;;5;2;0;1175;390;1565;0;0;70;0;1497;4;54;1NZ;C;Benzin / Elektrisch;N/A;0;82;;B6b;S;Stufenlos;S;V;Vorderrad;2;2016;10;TI;;;NA;NA;0;Weiss;N;Normalschild;I;TI;67..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;5100;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TA527;;;;;VNKKD3D330A......;163;Limousine;Grau;Metallic;5;2;0;1225;340;1565;0;0;70;0;1497;4;55;1NZ;C;Benzin / Elektrisch;N/A;0;85;;B5b;S;Stufenlos;S;V;Vorderrad;2;2014;6;BE;;;NA;NA;0;Weiss;N;Normalschild;I;BE;37..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TA638;;;;;VNKKD3D310A......;163;Limousine;Grau;Metallic;5;2;0;1175;390;1565;0;0;70;0;1497;4;54;1NZ;C;Benzin / Elektrisch;N/A;0;82;;B6b;S;Stufenlos;S;V;Vorderrad;2;2017;2;TI;;;NA;NA;0;Weiss;N;Normalschild;I;TI;69..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TA720;;;;;VNKKD3D330A......;163;Limousine;Rot;;5;2;0;1165;400;1565;0;0;70;0;1497;4;54;1NZ;C;Benzin / Elektrisch;N/A;0;75;;B6b;S;Stufenlos;S;V;Vorderrad;2;2017;8;TG;;;NA;NA;0;Weiss;N;Normalschild;I;TG;85..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TB137;;;;;VNKKBAC340A......;163;Limousine;Weiss;Metallic;5;2;0;1227;388;1615;0;0;50;0;1490;3;68;;C;Benzin / Elektrisch;N/A;97;73;;B6d;S;Stufenlos;S;V;Vorderrad;2;2021;6;SG;;;NA;NA;0;Weiss;N;Normalschild;I;SG;95..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TA747;;;;;VNKKD3D350A......;163;Limousine;Blau;;5;2;0;1187;378;1565;0;0;70;0;1497;4;54;1NZ;C;Benzin / Elektrisch;N/A;114;89;;B6c;S;Stufenlos;S;V;Vorderrad;2;2018;8;GE;;;NA;NA;0;Weiss;N;Normalschild;I;GE;12..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;5100;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1XD517;;;;;VNKKD3D370A......;163;Limousine;Grau;Metallic;5;2;0;1160;405;1565;0;0;70;0;1497;4;55;;C;Benzin / Elektrisch;N/A;0;79;;B5b;S;Stufenlos;S;V;Vorderrad;2;2012;10;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;TI;67..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TB482;;;;;VNKKBAC300A......;163;Limousine;Rot;Metallic;5;2;0;1214;401;1615;0;0;50;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;87;NA;;B6d;S;Stufenlos;S;V;Vorderrad;2;2023;4;TI;;;NA;NA;0;Weiss;N;Normalschild;I;ZG;63..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TB136;;;;;VNKKBAC310A......;163;Limousine;Weiss;;5;2;0;1209;406;1615;0;0;50;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;92;68;;B6d;S;Stufenlos;S;V;Vorderrad;2;2021;2;ZH;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;81..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TB481;;;;;YARKBAC3700......;163;Limousine;Weiss;;5;2;0;1198;417;1615;0;0;50;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;87;NA;;B6d;S;Stufenlos;S;V;Vorderrad;2;2023;3;TI;;;NA;NA;0;Weiss;N;Normalschild;I;TI;65..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1XZ606;;;;;YARKBAC3800......;163;Limousine;Weiss;;5;2;0;1211;404;1615;0;0;50;0;1490;3;68;;C;Benzin / Elektrisch;N/A;92;NA;;B6d;S;Stufenlos;S;V;Vorderrad;2;2023;12;OW;Polen;A;2024;1;0;Weiss;N;Normalschild;I;SO;46..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TA949;;;;;VNKKD3D320A......;163;Limousine;Schwarz;Metallic;5;2;0;1205;360;1565;0;0;70;0;1497;4;54;1NZ;C;Benzin / Elektrisch;N/A;114;87;;B6d;S;Stufenlos;S;V;Vorderrad;2;2020;7;GE;;;NA;NA;0;Weiss;N;Normalschild;I;GE;12..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TA747;;;;;VNKKD3D340A......;163;Limousine;Grau;Metallic;5;2;0;1202;363;1565;0;0;70;0;1497;4;54;1NZ;C;Benzin / Elektrisch;N/A;114;89;;B6c;S;Stufenlos;S;V;Vorderrad;2;2019;4;SG;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;81..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TB699;;;;;YARKBAC3800......;163;Limousine;Blau;Metallic;5;2;0;1200;415;1615;0;0;50;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;87;NA;;B6e;S;Stufenlos;S;V;Vorderrad;2;2024;6;VD;;;NA;NA;0;Weiss;N;Normalschild;I;VD;14..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TB487;;;;;VNKKBAC310A......;163;Limousine;Grau;Metallic;5;2;0;1234;381;1615;0;0;50;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;98;NA;;B6d;S;Stufenlos;S;V;Vorderrad;2;2022;12;GE;;;NA;NA;0;Weiss;N;Normalschild;I;GE;12..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TB481;;;;;YARKBAC3600......;163;Limousine;Weiss;;5;2;0;1198;417;1615;0;0;50;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;87;NA;;B6d;S;Stufenlos;S;V;Vorderrad;2;2022;10;SH;;;NA;NA;0;Weiss;N;Normalschild;I;SH;82..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TA721;;;;;VNKKD3D360A......;163;Limousine;Weiss;Metallic;5;2;0;1165;400;1565;0;0;70;0;1497;4;54;1NZ;C;Benzin / Elektrisch;N/A;0;82;;B6b;S;Stufenlos;S;V;Vorderrad;2;2018;3;TG;;;NA;NA;0;Weiss;N;Normalschild;I;TG;85..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TB483;;;;;YARKBAC3800......;163;Limousine;Rot;Metallic;5;2;0;1211;404;1615;0;0;50;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;92;NA;;B6d;S;Stufenlos;S;V;Vorderrad;2;2022;8;TG;;;NA;NA;0;Weiss;N;Normalschild;I;SG;95..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TB483;;;;;YARKBAC3300......;163;Limousine;Weiss;;5;2;0;1211;404;1615;0;0;50;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;92;NA;;B6d;S;Stufenlos;S;V;Vorderrad;2;2023;1;TI;;;NA;NA;0;Weiss;N;Normalschild;I;TI;68..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TB137;;;;;VNKKBAC340A......;163;Limousine;Weiss;Metallic;5;2;0;1227;388;1615;0;0;50;0;1490;3;68;;C;Benzin / Elektrisch;N/A;97;73;;B6d;S;Stufenlos;S;V;Vorderrad;2;2021;4;TI;;;NA;NA;0;Weiss;N;Normalschild;I;TI;69..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TB137;;;;;VNKKBAC380A......;163;Limousine;Weiss;;5;2;0;1223;392;1615;0;0;50;0;1490;3;68;;C;Benzin / Elektrisch;N/A;97;73;;B6d;S;Stufenlos;S;V;Vorderrad;2;2021;8;SG;;;NA;NA;0;Weiss;N;Normalschild;I;SG;94..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TA638;;;;;VNKKD3D370A......;163;Limousine;Grau;Metallic;5;2;0;1175;390;1565;0;0;70;0;1497;4;54;1NZ;C;Benzin / Elektrisch;N/A;0;82;;B6b;S;Stufenlos;S;V;Vorderrad;2;2017;4;LU;;;NA;NA;0;Weiss;N;Normalschild;I;LU;60..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TB482;;;;;VNKKBAC320A......;163;Limousine;Rot;Metallic;5;2;0;1214;401;1615;0;0;50;0;1490;3;68;;C;Benzin / Elektrisch;N/A;87;NA;;B6d;S;Stufenlos;S;V;Vorderrad;2;2022;12;GE;;;NA;NA;0;Weiss;N;Normalschild;I;GE;12..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TB483;;;;;YARKBAC3400......;163;Limousine;Grau;Metallic;5;2;0;1211;404;1615;0;0;50;0;1490;3;68;M15A;C;Benzin / Elektrisch;N/A;92;0;;B6d;S;Stufenlos;S;V;Vorderrad;2;2022;10;SG;;;NA;NA;0;Weiss;N;Normalschild;I;FL;94..;FL;Liechtenstein;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;X;;;;;VNKKD3D3X0A......;163;Limousine;Weiss;;5;2;0;1165;400;1565;0;0;0;0;1497;0;54;;C;Benzin / Elektrisch;N/A;0;75;;B6b;A;Automat;;V;Vorderrad;2;2018;3;TI;Italien;A;2020;10;0;Weiss;N;Normalschild;I;TI;68..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TB483;;;;;YARKBAC3800......;163;Limousine;Grau;Metallic;5;2;0;1211;404;1615;0;0;50;0;1490;3;68;;C;Benzin / Elektrisch;N/A;92;NA;;B6d;S;Stufenlos;S;V;Vorderrad;2;2023;12;BE;;;NA;NA;0;Weiss;N;Normalschild;I;BE;34..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;2114;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TA747;;;;;VNKKD3D370A......;163;Limousine;Grau;Metallic;5;2;0;1202;363;1565;0;0;70;0;1497;4;54;1NZ;C;Benzin / Elektrisch;N/A;114;89;;B6c;S;Stufenlos;S;V;Vorderrad;2;2018;11;BL;;;NA;NA;0;Weiss;N;Normalschild;I;BS;40..;CH;Schweiz;01.07.2024
M1;1;Personenwagen;0;5100;TOYOTA;TOYOTA Yaris Hybrid;Yaris Hybrid;Yaris;Hybrid;;1TA527;;;;;VNKKD3D330A......;163;Limousine;Weiss;Metallic;5;2;0;1225;340;1565;0;0;70;0;1497;4;55;1NZ;C;Benzin / Elektrisch;N/A;0;85;;B5b;S;Stufenlos;S;V;Vorderrad;2;2013;3;SG;;;NA;NA;0;Weiss;N;Normalschild;I;ZH;88..;CH;Schweiz;01.07.2024
